SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
119363.0,0.0,Cash loans,F,Y,Y,0.0,112500.0,247500.0,11029.5,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-22965.0,365243.0,,2.0,2.0,,0.492895397,0.432961667
119364.0,0.0,Revolving loans,M,Y,Y,1.0,180000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-15484.0,-213.0,Laborers,3.0,2.0,,0.415344623,0.562060483
119365.0,0.0,Cash loans,F,N,Y,0.0,90000.0,824823.0,24115.5,688500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-21201.0,365243.0,,2.0,2.0,,0.613095307,0.517296581
119366.0,0.0,Cash loans,M,N,N,0.0,135000.0,675000.0,21775.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-21249.0,-12190.0,Laborers,2.0,2.0,,0.644206463,0.513693766
119367.0,0.0,Revolving loans,M,N,Y,0.0,135000.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-14536.0,-448.0,,2.0,2.0,,0.74350361,0.634705531
119368.0,0.0,Cash loans,F,N,N,0.0,112500.0,1350000.0,44617.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15934.0,-5385.0,Laborers,2.0,3.0,0.488579737,0.710933916,0.337672722
119369.0,0.0,Cash loans,F,N,N,0.0,135000.0,474048.0,25843.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,-15088.0,-497.0,Private service staff,2.0,2.0,0.437145625,0.640483844,0.834784159
119370.0,0.0,Cash loans,F,Y,N,0.0,261000.0,948582.0,27864.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15131.0,-1483.0,Accountants,2.0,2.0,0.813239364,0.64773212,0.404878364
119371.0,0.0,Revolving loans,F,N,Y,0.0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-9080.0,-759.0,,2.0,3.0,,0.558582715,0.465069215
119372.0,0.0,Revolving loans,F,N,N,0.0,225000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,-14447.0,-4422.0,Laborers,1.0,2.0,0.451332352,0.640559371,0.37571101
119373.0,1.0,Cash loans,M,Y,Y,0.0,135000.0,800500.5,35392.5,715500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-19552.0,-191.0,,2.0,2.0,0.498462539,0.499471595,0.486653157
119374.0,1.0,Cash loans,F,Y,Y,0.0,292500.0,586633.5,30082.5,445500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16018.0,-9115.0,Core staff,2.0,2.0,,0.030790471,
119375.0,0.0,Cash loans,M,N,N,1.0,112500.0,651600.0,35478.0,562500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14301.0,-425.0,Laborers,3.0,2.0,,0.645608622,0.577969119
119377.0,0.0,Cash loans,F,N,Y,0.0,67500.0,805536.0,34128.0,720000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-21560.0,365243.0,,2.0,2.0,,0.632942302,0.802745476
119378.0,0.0,Cash loans,M,N,Y,0.0,171000.0,508495.5,23692.5,454500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-21010.0,365243.0,,2.0,2.0,,0.317882314,0.69562193
119379.0,0.0,Cash loans,F,N,Y,1.0,247500.0,675000.0,34465.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16315.0,-1139.0,,3.0,1.0,0.558542352,0.715989926,0.519097338
119380.0,0.0,Cash loans,M,N,N,1.0,252000.0,1350000.0,43551.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20702.0,365243.0,,3.0,2.0,,0.700535128,0.651260219
119381.0,0.0,Cash loans,F,N,N,0.0,166500.0,521280.0,36409.5,450000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,-23339.0,365243.0,,1.0,2.0,,0.467340017,0.627990819
119382.0,0.0,Cash loans,M,Y,N,1.0,224399.025,2447937.0,61879.5,2254500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-13518.0,-1015.0,High skill tech staff,3.0,3.0,0.586532537,0.555534154,0.294083101
119384.0,0.0,Cash loans,M,Y,Y,0.0,342000.0,270000.0,12510.0,270000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,-9755.0,-1192.0,Core staff,1.0,2.0,0.094555062,0.514976696,0.474051289
119385.0,0.0,Cash loans,F,Y,Y,1.0,135000.0,888840.0,29506.5,675000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14247.0,-4687.0,Sales staff,3.0,2.0,0.596302257,0.670112107,0.746300213
119386.0,0.0,Revolving loans,F,Y,Y,1.0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,With parents,-13718.0,-677.0,Accountants,3.0,2.0,,0.396913758,0.135106016
119387.0,0.0,Cash loans,M,N,N,1.0,112500.0,405000.0,21204.0,405000.0,Family,Working,Secondary / secondary special,Married,House / apartment,-12647.0,-562.0,Laborers,3.0,2.0,,0.642364884,0.822498762
119388.0,0.0,Cash loans,F,N,Y,0.0,90000.0,620325.0,20628.0,535500.0,Unaccompanied,Pensioner,Higher education,Married,Municipal apartment,-22519.0,365243.0,,2.0,2.0,,0.602100108,0.692559067
119389.0,1.0,Cash loans,F,N,Y,2.0,112500.0,343377.0,23076.0,283500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13397.0,-1173.0,High skill tech staff,4.0,2.0,,0.731250085,0.128504377
119390.0,0.0,Cash loans,F,N,Y,0.0,112500.0,760225.5,30280.5,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-23589.0,365243.0,,2.0,2.0,,0.390280125,0.431191798
119392.0,0.0,Cash loans,F,N,Y,0.0,67500.0,305221.5,17649.0,252000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,-22018.0,365243.0,,2.0,2.0,,0.648280785,0.345784802
119393.0,0.0,Cash loans,F,N,Y,1.0,400500.0,949500.0,27891.0,949500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-19918.0,-422.0,Laborers,2.0,3.0,0.742381544,0.636035824,0.591976618
119396.0,0.0,Cash loans,M,Y,Y,0.0,270000.0,1130760.0,36607.5,810000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-17017.0,-823.0,Drivers,1.0,1.0,0.371107421,0.713801524,0.160488931
119397.0,0.0,Cash loans,F,N,Y,0.0,112500.0,112500.0,11934.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17034.0,-1919.0,Private service staff,2.0,2.0,0.797574795,0.66415872,0.549596502
119398.0,1.0,Cash loans,F,N,Y,0.0,94500.0,81504.0,8905.5,72000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-9951.0,-1144.0,Sales staff,2.0,2.0,,0.026717619,0.479448981
119399.0,0.0,Cash loans,F,N,Y,0.0,58500.0,207396.0,12816.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-23753.0,365243.0,,1.0,2.0,,0.637072944,0.595456203
119400.0,0.0,Cash loans,M,Y,Y,3.0,315000.0,432661.5,29268.0,373500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-13523.0,-2658.0,Sales staff,5.0,1.0,0.41398537,0.447116854,0.258084204
119401.0,0.0,Cash loans,F,N,Y,0.0,450000.0,971280.0,97177.5,900000.0,Family,Pensioner,Incomplete higher,Widow,House / apartment,-22761.0,365243.0,,1.0,2.0,,0.669023528,
119402.0,0.0,Cash loans,F,N,Y,0.0,135000.0,906660.0,32697.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-16143.0,-7320.0,,2.0,2.0,0.714413331,0.5314823,0.45432106
119403.0,0.0,Cash loans,F,N,Y,1.0,112500.0,545040.0,35617.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11864.0,-3224.0,Sales staff,3.0,2.0,,0.513889691,
119404.0,0.0,Cash loans,F,N,Y,1.0,112500.0,284400.0,22599.0,225000.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,-16324.0,-8415.0,Core staff,3.0,2.0,0.744310807,0.509207095,0.384206813
119405.0,0.0,Cash loans,M,Y,N,0.0,139500.0,808650.0,26217.0,675000.0,Family,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-17780.0,-451.0,Laborers,2.0,3.0,,0.378621695,
119406.0,1.0,Cash loans,F,N,Y,0.0,180000.0,1080063.0,38925.0,837000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17138.0,-3172.0,Laborers,1.0,2.0,0.514265918,0.502106626,0.641368257
119407.0,0.0,Cash loans,F,N,Y,1.0,99000.0,178290.0,11034.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14187.0,-2370.0,Laborers,3.0,2.0,0.521388008,0.556300744,0.683268831
119408.0,0.0,Cash loans,F,N,Y,1.0,175500.0,521280.0,31630.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15996.0,-490.0,Sales staff,3.0,2.0,,0.159872988,0.295582642
119409.0,0.0,Revolving loans,F,Y,Y,0.0,900000.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-18480.0,-8092.0,Managers,2.0,1.0,,0.623678792,0.334454126
119410.0,0.0,Cash loans,F,N,N,0.0,247500.0,675000.0,37822.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16107.0,-1327.0,,2.0,2.0,0.485220833,0.375662894,0.644679455
119411.0,1.0,Cash loans,F,N,N,0.0,162000.0,746280.0,59094.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-13607.0,-4032.0,Core staff,2.0,2.0,0.317614417,0.17333879,0.570916542
119412.0,0.0,Cash loans,F,N,Y,1.0,117000.0,282690.0,15462.0,202500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-9438.0,-166.0,Sales staff,3.0,2.0,0.492997964,0.52176277,
119413.0,0.0,Cash loans,F,N,N,0.0,110250.0,254700.0,17149.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-20218.0,365243.0,,1.0,3.0,,0.517395988,0.41359676
119414.0,0.0,Cash loans,F,Y,N,0.0,180000.0,253737.0,13018.5,229500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-19317.0,-11542.0,Medicine staff,2.0,2.0,,0.577040626,0.65452928
119416.0,0.0,Cash loans,F,N,Y,0.0,112500.0,163008.0,17244.0,144000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,-20021.0,-1536.0,Security staff,2.0,2.0,,0.661979836,
119417.0,0.0,Revolving loans,M,N,Y,0.0,72000.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-20033.0,365243.0,,2.0,2.0,0.645088273,0.592796842,0.595456203
119418.0,0.0,Cash loans,F,N,Y,0.0,112500.0,254700.0,14350.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-24669.0,365243.0,,1.0,2.0,,0.554653869,0.406617437
119419.0,0.0,Cash loans,M,Y,Y,0.0,382500.0,509922.0,39591.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,-11536.0,-1598.0,Core staff,2.0,3.0,0.531733732,0.458885469,0.537069958
119420.0,1.0,Cash loans,F,N,N,0.0,271350.0,1024290.0,36418.5,855000.0,Family,Working,Secondary / secondary special,Married,Municipal apartment,-15394.0,-2507.0,Laborers,2.0,2.0,,0.728369681,0.259467655
119421.0,0.0,Cash loans,F,N,Y,0.0,135000.0,178290.0,16798.5,157500.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,-8648.0,-1550.0,Core staff,2.0,2.0,0.416799555,0.572487008,
119422.0,0.0,Cash loans,M,N,Y,0.0,157500.0,447768.0,28746.0,405000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24415.0,365243.0,,1.0,2.0,,0.611543193,
119423.0,0.0,Cash loans,M,N,Y,1.0,126000.0,263686.5,29880.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-8396.0,-1231.0,Medicine staff,3.0,2.0,,0.506933463,
119424.0,1.0,Cash loans,F,N,Y,0.0,225000.0,942300.0,36643.5,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,-18257.0,-1515.0,Security staff,2.0,2.0,,0.586755007,0.344155007
119425.0,0.0,Cash loans,F,N,Y,0.0,88650.0,900000.0,26446.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-17379.0,365243.0,,2.0,2.0,0.593309018,0.440289017,0.374020803
119426.0,0.0,Revolving loans,F,N,Y,0.0,135000.0,382500.0,19125.0,382500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-22159.0,365243.0,,2.0,2.0,0.618904903,0.636769528,
119427.0,0.0,Cash loans,F,N,N,0.0,135000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,-14820.0,-947.0,Waiters/barmen staff,2.0,2.0,,0.796387432,
119428.0,0.0,Revolving loans,F,N,Y,0.0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,-8109.0,-411.0,Sales staff,1.0,3.0,0.491561887,0.424100264,0.196333966
119429.0,0.0,Cash loans,F,N,Y,0.0,193500.0,427500.0,23319.0,427500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22634.0,365243.0,,1.0,3.0,0.064787405,0.542301762,0.191821602
119431.0,0.0,Cash loans,M,Y,Y,2.0,180000.0,450000.0,27193.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13339.0,-450.0,Security staff,4.0,2.0,0.121984302,0.239339063,
119432.0,0.0,Cash loans,F,N,N,0.0,261000.0,254700.0,14751.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,-24073.0,-12471.0,,1.0,2.0,,0.140966875,0.551381262
119433.0,1.0,Cash loans,F,N,Y,1.0,90000.0,199080.0,15727.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10309.0,-499.0,Cleaning staff,3.0,2.0,,0.303100073,
119434.0,0.0,Cash loans,F,Y,Y,1.0,337500.0,1035832.5,33543.0,904500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,-15335.0,-3907.0,Core staff,3.0,2.0,,0.774551433,0.661023539
119435.0,0.0,Cash loans,M,N,N,0.0,180000.0,450000.0,27324.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,-13066.0,-1037.0,Security staff,1.0,2.0,0.419408216,0.070017243,0.212756305
119436.0,0.0,Cash loans,F,N,Y,0.0,112500.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-24596.0,365243.0,,1.0,2.0,0.766442851,0.691107726,0.089043883
119437.0,1.0,Cash loans,F,N,N,0.0,180000.0,451102.5,23161.5,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16005.0,-2931.0,Laborers,2.0,2.0,0.74054132,0.56588622,0.205598139
119438.0,0.0,Cash loans,F,N,Y,1.0,180000.0,851431.5,89536.5,819000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13519.0,-1033.0,Laborers,3.0,2.0,0.392018573,0.601565615,0.586740009
119439.0,0.0,Cash loans,M,N,N,0.0,180000.0,1305000.0,38286.0,1305000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19618.0,-1617.0,Laborers,2.0,2.0,,0.54917025,0.621226338
119440.0,0.0,Cash loans,F,N,N,0.0,112500.0,508495.5,26091.0,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-16392.0,-1410.0,,2.0,2.0,0.829183697,0.623078111,0.560284328
119442.0,0.0,Cash loans,F,N,Y,1.0,135000.0,328405.5,26329.5,283500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-13268.0,-99.0,Core staff,2.0,1.0,0.368394519,0.657960798,0.372333666
119443.0,0.0,Cash loans,F,N,Y,0.0,90000.0,225000.0,10822.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-20228.0,-2332.0,Laborers,1.0,2.0,,0.771990416,0.353987608
119444.0,0.0,Revolving loans,M,Y,Y,0.0,270000.0,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-20322.0,-1565.0,Core staff,2.0,1.0,,0.684368936,0.651260219
119445.0,0.0,Cash loans,F,N,Y,0.0,126000.0,787131.0,26145.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-18841.0,-682.0,Sales staff,2.0,2.0,,0.645678665,0.70620511
119446.0,0.0,Cash loans,F,N,Y,0.0,81000.0,454500.0,15151.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-23320.0,365243.0,,2.0,2.0,,0.564182535,0.626304277
119447.0,0.0,Cash loans,F,N,Y,0.0,67500.0,808650.0,23773.5,675000.0,Family,Working,Secondary / secondary special,Widow,House / apartment,-18808.0,-849.0,,1.0,2.0,,0.530507486,
119448.0,0.0,Cash loans,F,N,N,0.0,211500.0,900000.0,46732.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,-19183.0,-109.0,Sales staff,1.0,1.0,0.689686124,0.664894838,0.385914672
119449.0,0.0,Cash loans,F,N,Y,4.0,135000.0,312768.0,16506.0,270000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,-13039.0,-1684.0,Core staff,6.0,2.0,,0.274842335,0.417099668
119450.0,0.0,Cash loans,M,N,N,0.0,180000.0,781920.0,31522.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-11933.0,-642.0,Low-skill Laborers,1.0,2.0,,0.241603649,0.324891229
119451.0,0.0,Cash loans,F,N,N,1.0,202500.0,265536.0,12901.5,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-12073.0,-1420.0,,2.0,1.0,0.21096215,0.69836996,0.718032811
119452.0,0.0,Cash loans,M,Y,Y,1.0,247500.0,1078200.0,34780.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-15461.0,-2014.0,High skill tech staff,3.0,1.0,,0.637952233,0.581483706
119453.0,0.0,Cash loans,F,N,N,1.0,67500.0,314055.0,13437.0,238500.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,-16423.0,-2066.0,Laborers,3.0,3.0,,0.395166754,0.771361592
119455.0,1.0,Cash loans,F,N,Y,0.0,256500.0,469152.0,28480.5,405000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-19827.0,-847.0,Security staff,1.0,2.0,,0.362713158,0.155689375
119456.0,0.0,Cash loans,F,N,Y,0.0,337500.0,1354500.0,74353.5,1354500.0,Family,State servant,Secondary / secondary special,Separated,House / apartment,-16832.0,-7942.0,Core staff,1.0,2.0,0.888744175,0.615271654,0.651260219
119457.0,0.0,Cash loans,M,Y,Y,0.0,382500.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-20066.0,-7701.0,Drivers,2.0,2.0,,0.368642638,0.631354537
119458.0,0.0,Cash loans,F,N,Y,0.0,126000.0,142200.0,5490.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-13668.0,-4006.0,Laborers,1.0,3.0,,0.401329475,0.295582642
119459.0,0.0,Cash loans,F,Y,Y,0.0,180000.0,490495.5,27517.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11588.0,-1632.0,Laborers,2.0,2.0,0.232504253,0.506321278,0.226347396
119460.0,0.0,Cash loans,F,N,Y,0.0,225000.0,760225.5,30280.5,679500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-21203.0,365243.0,,2.0,1.0,0.723227965,0.731138335,0.586740009
119461.0,0.0,Cash loans,F,N,Y,0.0,157500.0,229500.0,24714.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18952.0,-702.0,,2.0,2.0,,0.668398592,0.651260219
119462.0,1.0,Cash loans,M,Y,Y,1.0,202500.0,545040.0,36553.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14463.0,-763.0,Laborers,3.0,2.0,,0.505523223,
119463.0,0.0,Revolving loans,F,N,Y,0.0,225000.0,157500.0,7875.0,157500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-10014.0,-918.0,,1.0,3.0,,0.717698802,0.227612915
119464.0,0.0,Cash loans,F,Y,Y,0.0,135000.0,263686.5,26208.0,238500.0,Family,Pensioner,Higher education,Married,House / apartment,-21382.0,365243.0,,2.0,2.0,0.78149867,0.039703869,0.445396242
119465.0,0.0,Cash loans,F,N,Y,2.0,67500.0,274500.0,13482.0,274500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16366.0,-7580.0,,4.0,2.0,,0.227658305,0.075965681
119466.0,0.0,Cash loans,F,Y,N,0.0,81000.0,398808.0,11097.0,261000.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,-16733.0,-2536.0,,1.0,2.0,0.295611261,0.334718845,0.463275328
119467.0,0.0,Revolving loans,F,N,Y,0.0,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,-14776.0,-8112.0,Laborers,2.0,2.0,0.526318009,0.354224732,0.680138822
119469.0,0.0,Revolving loans,M,Y,N,0.0,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19040.0,-1130.0,Laborers,2.0,1.0,0.775300846,0.732798644,0.528092751
119470.0,0.0,Cash loans,F,N,Y,1.0,112500.0,1724688.0,59949.0,1575000.0,Children,State servant,Secondary / secondary special,Married,House / apartment,-13916.0,-974.0,Medicine staff,3.0,2.0,0.715584159,0.68117663,0.6577838
119471.0,0.0,Cash loans,F,N,Y,0.0,202500.0,1428408.0,76095.0,1350000.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,-20736.0,365243.0,,1.0,1.0,0.69219474,0.712817707,0.676992503
119472.0,0.0,Cash loans,M,Y,Y,0.0,270000.0,704844.0,34038.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19838.0,-1837.0,Drivers,2.0,2.0,,0.662097262,
119473.0,0.0,Cash loans,F,N,Y,0.0,90000.0,260640.0,25906.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-19932.0,365243.0,,2.0,2.0,0.642763574,0.306510464,0.621226338
119475.0,0.0,Cash loans,M,Y,N,2.0,216000.0,673875.0,17905.5,562500.0,,Working,Secondary / secondary special,Married,House / apartment,-13258.0,-2650.0,Sales staff,4.0,2.0,,0.543083255,0.652896552
119476.0,0.0,Cash loans,M,N,N,0.0,135000.0,143910.0,15628.5,135000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,With parents,-10248.0,-560.0,Cooking staff,2.0,3.0,,0.535482428,
119477.0,0.0,Revolving loans,F,N,N,2.0,112500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20394.0,-2230.0,Laborers,4.0,2.0,,0.418826954,0.549596502
119478.0,0.0,Cash loans,F,N,Y,0.0,112500.0,715095.0,47061.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18125.0,-4846.0,Laborers,2.0,2.0,,0.778230069,
119479.0,1.0,Cash loans,M,N,N,0.0,180000.0,813195.0,43456.5,702000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-20985.0,-1460.0,Laborers,2.0,2.0,,0.718645969,0.81609236
119480.0,1.0,Cash loans,F,N,Y,1.0,58500.0,508500.0,20412.0,508500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-15689.0,-3475.0,High skill tech staff,3.0,3.0,0.740957217,0.516014408,0.411848556
119481.0,0.0,Revolving loans,M,N,N,1.0,540000.0,900000.0,45000.0,900000.0,Family,Commercial associate,Higher education,Married,House / apartment,-17830.0,-1412.0,Managers,3.0,1.0,0.491488982,0.698609438,0.684827659
119482.0,1.0,Cash loans,F,N,Y,0.0,135000.0,442791.0,25551.0,400500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,-23411.0,365243.0,,1.0,2.0,,0.645503547,0.295582642
119483.0,0.0,Cash loans,F,Y,Y,0.0,283500.0,144486.0,7506.0,103500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-18811.0,-10134.0,,2.0,2.0,,0.644912862,0.3392877
119484.0,0.0,Cash loans,F,N,Y,0.0,171000.0,814041.0,23931.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-15445.0,-641.0,Laborers,2.0,2.0,0.452170854,0.185557714,0.363945239
119485.0,0.0,Revolving loans,F,N,Y,0.0,171000.0,157500.0,7875.0,157500.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,-8172.0,-187.0,Private service staff,1.0,1.0,0.214614972,0.578038349,
119486.0,0.0,Cash loans,M,Y,N,0.0,112500.0,269550.0,12001.5,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,-18688.0,-5709.0,Drivers,2.0,2.0,,0.263143591,0.753067392
119487.0,0.0,Cash loans,M,N,N,0.0,225000.0,450000.0,21888.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,-9096.0,-791.0,,2.0,2.0,0.742207377,0.61415296,
119488.0,0.0,Cash loans,M,Y,N,0.0,225000.0,1067940.0,31356.0,765000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-13004.0,-713.0,Laborers,2.0,2.0,,0.66715665,
119489.0,0.0,Cash loans,F,N,Y,0.0,67500.0,161730.0,7123.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14774.0,-4731.0,Core staff,2.0,3.0,0.760153882,0.408437289,0.499272015
119490.0,0.0,Cash loans,F,N,Y,0.0,225000.0,1463566.5,42790.5,1278000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-18984.0,-501.0,High skill tech staff,2.0,2.0,0.810442976,0.644056085,0.81609236
119491.0,0.0,Cash loans,M,N,Y,0.0,225000.0,2517300.0,73732.5,2250000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-23202.0,-15474.0,Laborers,2.0,2.0,,0.537597689,0.798137231
119493.0,0.0,Cash loans,M,N,Y,0.0,117000.0,254700.0,14751.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-20245.0,-283.0,Laborers,2.0,2.0,,0.653686325,0.694092643
